tournament_id,team_id
302,2602
302,719
302,644
302,2355
302,361
302,2358
302,2354
302,676
302,367
301,243
301,1830
301,2406
301,420
301,2343
301,2428
301,1911
301,7309
320,2533
320,3
320,628
320,1001
320,2965
320,2593
320,257
320,324
307,198
307,2933
307,2328
307,2806
307,1025
307,1970
307,2554
307,2542
316,104
316,279
316,1734
316,516
316,282
316,280
316,513
316,278
317,6389
317,1934
317,3136
317,1932
317,2956
317,2957
317,2749
317,2747
311,2416
311,397
311,921
311,1184
311,6132
311,2909
311,4762
311,5310
300,6267
300,682
300,1020
300,1341
300,488
300,2391
300,10094
300,2307
291,2
291,103
291,642
291,533
291,17
291,427
291,856
291,1034
292,2406
292,420
292,2428
292,1911
292,1830
292,2440
292,889
292,1311
290,628
290,324
290,2567
290,3
290,257
290,1209
290,2593
290,474
290,2351
290,2059
290,2408
290,2533
290,1071
290,2319
290,2304
290,6139
321,619
321,3106
321,904
321,6397
321,3103
321,3107
321,2042
321,3112
298,2542
298,198
298,2554
298,1331
298,1970
298,2546
298,1025
298,2561
287,466
287,1110
287,2569
287,3652
287,1915
287,2030
287,2573
287,2576
304,6389
304,2747
304,1931
304,2749
304,1934
304,2746
304,1926
304,1935
277,958
277,617
277,1919
277,2509
277,2505
277,879
277,2504
277,2532
303,2112
303,2270
303,1481
303,2742
303,2743
303,623
303,2741
303,1485
285,644
285,2355
285,361
285,367
285,724
285,1831
285,363
285,2363
572,3107
572,6397
572,5328
572,5327
572,5329
572,3488
572,5332
572,4868
572,4273
572,3112
572,5333
572,5330
572,5331
572,2303
565,624
565,5413
565,879
565,3613
565,617
565,1919
565,5408
565,1921
565,2506
565,1948
565,5407
565,5409
565,7973
565,5411
565,5412
565,2532
565,1951
