tournament_id,match_id,game_id,team1_id,team2_id,pistol1,pistol2,eco1_win,eco1_lose,eco2_win,eco2_lose,semi_eco1_win,semi_eco1_lose,semi_eco2_win,semi_eco2_lose,semi_buy1_win,semi_buy1_lose,semi_buy2_win,semi_buy2_lose,full_buy1_win,full_buy1_lose,full_buy2_win,full_buy2_lose
541,23800,39492,472,5090,1,1,2,1,1,2,1,1,0,3,2,2,0,2,8,3,6,6
541,23805,39506,6313,4644,0,2,0,3,2,0,0,2,0,0,0,3,2,0,0,5,9,0
541,23803,39500,5247,4173,0,2,1,3,2,0,1,2,1,1,1,1,3,1,4,7,7,5
541,23804,39504,2533,5098,2,0,2,0,0,4,1,0,0,1,3,2,0,2,7,3,5,6
541,23803,39501,5247,4173,1,1,1,2,1,2,0,1,0,0,2,4,2,2,2,6,10,1
541,23804,39503,2533,5098,2,0,2,0,0,4,0,0,0,2,5,0,1,1,6,3,2,6
541,23801,39496,5218,5092,1,1,1,1,1,2,0,2,1,1,5,1,2,2,7,6,6,8
541,23801,39495,5218,5092,1,1,1,2,1,1,0,0,0,3,4,0,1,4,8,2,2,5
541,23801,39494,5218,5092,2,0,2,0,0,5,0,1,0,2,3,4,1,0,5,8,12,3
541,23805,39507,6313,4644,2,0,2,0,0,4,0,1,0,1,2,5,0,2,4,7,13,1
541,23807,39512,4878,4393,2,0,2,0,0,3,0,0,0,2,3,0,1,4,8,1,0,4
541,23807,39513,4878,4393,1,1,1,2,1,2,0,1,0,1,1,1,3,5,11,3,3,5
541,23808,39516,6139,2326,0,2,1,2,2,0,1,0,0,4,2,1,1,3,9,6,6,6
541,23808,39515,6139,2326,1,1,1,1,1,2,0,1,0,1,2,1,2,4,10,0,0,6
541,23810,39523,2499,5103,2,0,2,0,0,4,0,0,0,2,4,1,1,1,7,5,5,6
541,23811,39524,3861,4181,1,1,2,1,1,5,0,0,0,1,2,0,1,1,9,3,2,6
541,23810,39521,2499,5103,1,1,1,2,1,2,1,0,0,2,3,1,2,4,8,1,1,5
541,23810,39522,2499,5103,1,1,1,2,1,2,0,1,0,1,2,3,2,1,5,7,10,4
541,23811,39525,3861,4181,1,1,1,2,1,4,1,2,0,0,2,1,2,3,9,4,6,6
541,23813,39530,5106,4947,2,0,2,0,0,4,0,2,0,1,4,4,3,1,5,7,10,5
541,23812,39527,5199,6195,2,0,2,0,0,4,1,1,0,2,3,5,2,0,7,4,8,7
541,23812,39528,5199,6195,1,1,1,2,1,2,0,0,0,2,5,1,2,1,7,5,5,8
541,23813,39531,5106,4947,0,2,0,2,2,0,0,4,0,0,0,3,5,0,2,4,6,2
541,23816,39540,673,1558,2,0,2,0,0,4,0,0,1,0,5,0,0,3,6,3,2,6
541,23814,39533,576,5109,2,0,2,0,0,3,0,0,0,3,1,0,0,3,10,0,0,4
541,23814,39534,576,5109,2,0,2,0,0,4,0,1,0,3,4,2,0,3,7,4,7,3
541,23816,39539,673,1558,0,2,0,4,2,0,0,1,0,1,2,1,3,5,11,3,4,7
541,23819,39549,3724,5119,0,2,0,4,2,0,1,1,0,2,2,0,3,2,10,5,5,9
541,23819,39548,3724,5119,2,0,2,0,0,4,0,1,0,1,3,1,3,2,8,3,2,6
541,23817,39542,4007,5115,1,1,1,3,1,1,0,0,1,2,0,1,2,3,12,3,3,7
541,23817,39543,4007,5115,1,1,1,2,1,1,0,0,0,2,2,1,3,6,10,2,1,4
541,23821,39555,4538,4636,0,2,0,3,2,0,0,0,1,0,1,5,4,1,3,5,6,3
541,23823,39560,5124,4616,1,1,1,4,1,2,0,2,0,1,1,2,2,0,5,5,10,4
541,23822,39558,3525,3895,2,0,2,0,0,4,0,1,1,1,5,2,1,1,6,4,5,7
541,23822,39557,3525,3895,1,1,1,2,1,2,0,1,0,3,2,1,1,1,10,2,4,7
541,23821,39554,4538,4636,1,1,1,2,1,2,1,1,0,3,1,1,4,2,10,3,2,6
541,23824,39563,6460,4099,1,1,1,2,1,2,0,0,1,1,3,0,1,3,9,4,3,7
541,23824,39564,6460,4099,2,0,2,0,0,4,0,0,1,1,2,2,3,0,9,7,5,8
541,23821,39556,4538,4636,1,1,1,2,1,2,0,2,1,1,1,3,2,4,8,6,9,3
541,23825,39566,4950,5128,2,0,2,0,0,5,0,0,0,2,4,0,0,1,7,2,2,5
541,23823,39561,5124,4616,0,2,0,3,2,0,0,2,0,0,0,4,2,0,0,4,9,0
541,23826,39570,1035,1796,0,2,0,4,2,0,0,0,1,1,1,0,4,7,12,6,3,5
541,23826,39569,1035,1796,2,0,2,0,0,3,0,0,0,1,2,0,0,4,9,0,0,5
541,23827,39572,5228,3653,0,2,0,4,2,0,0,3,0,0,0,2,3,0,2,4,8,2
541,23827,39573,5228,3653,0,2,0,3,2,0,0,2,0,0,0,5,2,0,2,3,9,2
541,23829,39578,4704,3047,1,1,1,2,1,2,0,0,1,2,2,1,1,1,10,7,7,8
541,23829,39580,4704,3047,2,0,2,0,0,3,0,0,0,1,3,2,1,4,8,3,4,5
541,23825,39567,4950,5128,1,1,1,1,1,2,1,0,0,0,2,2,2,7,9,1,1,4
541,23830,39582,3114,5135,1,1,1,2,1,2,0,0,0,3,3,0,1,2,9,0,0,6
541,23830,39581,3114,5135,1,1,1,2,1,2,1,1,0,2,3,1,2,2,8,4,5,7
541,23829,39579,4704,3047,1,1,1,2,1,2,0,3,1,0,3,1,2,2,4,7,9,4
541,23832,39588,4663,5139,2,0,2,0,0,3,0,0,0,3,3,1,2,3,8,2,1,4
541,23833,39591,5245,5141,2,0,2,0,0,3,0,0,0,1,2,0,0,7,9,0,0,2
541,23831,39586,4952,5138,0,2,0,4,2,0,0,0,1,2,2,2,2,2,6,7,8,4
541,23831,39585,4952,5138,0,2,0,3,2,1,0,2,0,2,3,1,2,1,6,7,9,5
541,23832,39587,4663,5139,2,0,2,0,0,5,0,0,0,2,3,1,1,2,8,2,2,4
541,23833,39590,5245,5141,2,0,2,0,0,3,0,0,0,3,3,0,2,3,8,2,0,4
541,23831,39584,4952,5138,2,0,2,0,0,3,0,0,0,1,5,0,1,4,6,3,2,5
541,23834,39593,4750,4196,1,1,1,2,1,3,0,3,0,1,2,1,2,4,8,7,10,3
541,23835,39596,5143,5145,2,0,2,0,0,3,0,0,0,2,4,0,1,4,7,2,1,4
541,23834,39594,4750,4196,1,1,2,1,1,2,0,0,1,3,1,1,1,2,10,6,5,6
541,23835,39597,5143,5145,1,1,1,2,1,3,1,0,0,1,1,1,1,4,10,2,3,5
541,23841,39614,2340,5214,1,1,1,3,1,2,0,1,1,0,4,2,3,0,4,7,8,7
541,23836,39599,1001,4471,1,1,1,2,1,2,0,2,0,2,2,4,2,1,5,5,10,3
541,23836,39600,1001,4471,1,1,1,2,1,2,0,1,0,1,4,1,4,3,6,9,8,5
541,23847,39632,756,3728,1,1,1,2,1,2,0,2,0,2,2,1,2,2,10,6,8,7
541,23841,39616,2340,5214,0,2,0,3,2,1,1,2,0,1,0,3,2,3,8,5,9,4
541,23847,39633,756,3728,0,2,0,3,2,0,0,3,0,2,0,1,4,1,8,6,7,5
541,23847,39634,756,3728,1,1,1,3,1,1,0,2,0,1,1,0,4,3,9,8,8,6
541,23849,39638,4568,4960,1,1,2,1,1,2,0,0,0,2,2,1,0,2,9,2,3,7
541,23834,39595,4750,4196,1,1,2,1,1,1,0,0,0,2,4,2,2,2,5,10,10,6
541,23841,39615,2340,5214,2,0,2,0,0,4,0,0,0,2,4,1,0,1,7,3,4,6
541,23849,39639,4568,4960,1,1,1,2,1,2,0,2,0,0,3,3,3,0,2,6,9,4
541,23849,39640,4568,4960,1,1,1,2,1,2,0,2,0,1,3,1,4,0,12,9,9,13
541,23837,39603,3862,4141,1,1,1,2,1,2,0,1,0,1,2,0,3,4,10,5,4,6
541,23837,39602,3862,4141,1,1,1,1,1,1,0,2,1,0,2,3,2,3,6,7,9,5
541,23864,39684,2755,4704,1,1,1,3,1,2,0,2,1,1,1,0,1,4,11,4,6,6
541,23839,39608,1234,5056,2,0,2,0,0,3,0,0,0,3,2,0,0,2,9,0,0,5
541,23837,39604,3862,4141,1,1,1,2,1,2,1,2,1,2,2,1,3,1,9,5,5,8
541,23838,39605,686,5052,1,1,2,2,1,3,1,0,0,1,2,1,2,4,8,5,5,5
541,23838,39606,686,5052,2,0,2,0,0,3,0,0,0,3,4,1,1,3,7,1,1,4
541,23839,39609,1234,5056,1,1,2,1,1,3,0,0,0,3,2,0,0,2,9,3,3,5
541,23840,39612,324,5210,2,0,2,0,0,2,0,0,0,2,2,0,1,4,9,1,0,5
541,23840,39611,324,5210,0,2,0,3,2,1,0,0,0,2,4,0,2,3,9,2,1,7
541,23864,39683,2755,4704,1,1,1,2,1,2,0,0,0,1,2,1,3,3,10,2,1,7
541,23842,39617,3082,3915,2,0,2,0,0,4,0,1,0,1,3,2,0,1,7,11,14,6
541,23842,39618,3082,3915,1,1,1,2,1,2,0,1,1,0,3,3,3,4,4,7,8,2
541,23843,39620,2607,3325,0,2,0,4,2,0,0,0,0,4,0,0,2,3,13,5,5,6
541,23843,39621,2607,3325,1,1,1,2,1,2,0,2,0,1,2,2,3,1,8,7,9,7
541,23844,39624,2304,5073,0,2,0,3,2,1,0,1,0,1,4,1,3,5,9,3,3,6
541,23843,39622,2607,3325,2,0,2,0,0,5,0,0,2,0,5,2,2,1,6,5,3,7
541,23845,39626,1175,1903,2,0,2,0,0,3,0,2,1,0,3,3,0,4,8,1,5,6
541,23845,39628,1175,1903,1,1,1,1,1,2,0,1,0,1,5,3,1,6,7,3,6,4
541,23846,39630,2373,6292,2,0,2,0,0,3,0,0,0,4,3,1,2,1,8,2,1,5
541,23848,39635,2408,4877,1,1,1,2,1,2,0,1,1,0,3,4,3,1,4,6,8,5
541,23844,39623,2304,5073,2,0,2,1,0,3,0,0,0,2,1,4,3,3,10,3,5,5
541,23846,39629,2373,6292,1,1,1,2,1,2,0,1,0,1,2,1,1,4,10,4,6,6
541,23845,39627,1175,1903,1,1,1,2,1,1,1,1,0,1,3,3,4,1,5,7,8,7
541,23848,39636,2408,4877,0,2,0,3,2,0,0,0,1,2,4,0,2,6,9,2,0,5
541,23848,39637,2408,4877,2,0,2,2,0,3,0,0,1,1,2,2,2,2,9,2,3,7
541,23850,39641,472,5218,1,1,2,1,1,2,0,0,0,3,1,0,0,3,10,1,1,5
541,23851,39644,5094,4173,1,1,1,2,1,1,0,2,0,0,1,5,5,0,1,4,7,2
541,23850,39642,472,5218,0,2,0,4,2,0,0,1,0,4,0,1,2,3,13,1,3,6
541,23851,39645,5094,4173,0,2,0,3,2,0,0,2,0,0,2,4,3,1,1,4,8,2
541,23853,39652,1174,4878,1,1,1,2,1,2,0,3,0,1,2,1,3,2,8,7,9,6
541,23852,39647,2533,4644,1,1,2,1,1,3,0,1,0,1,1,2,2,1,10,6,7,8
541,23852,39648,2533,4644,0,2,0,4,2,0,0,2,0,0,2,1,4,0,0,6,7,2
541,23853,39650,1174,4878,0,2,0,4,2,0,1,1,1,1,0,2,3,2,9,6,7,7
541,23853,39651,1174,4878,1,1,1,2,1,2,1,0,1,2,1,1,1,3,10,2,2,6
541,23854,39654,6139,3362,1,1,1,1,1,2,1,0,0,1,3,3,2,5,8,2,3,5
541,23852,39649,2533,4644,1,1,1,2,1,2,1,0,0,2,3,3,1,2,8,2,5,7
541,23855,39656,2499,3861,2,0,2,0,0,4,0,0,0,3,3,1,0,0,8,1,2,6
541,23854,39655,6139,3362,2,0,2,0,0,3,0,0,1,1,4,0,1,5,7,2,0,4
541,23854,39653,6139,3362,1,1,1,2,1,1,0,2,1,2,2,3,0,3,7,6,11,4
541,23856,39659,5199,4947,1,1,1,2,1,1,1,2,1,2,3,2,2,1,5,7,9,6
541,23856,39660,5199,4947,1,1,1,2,1,1,0,1,0,1,4,1,2,2,7,10,11,8
541,23857,39662,576,5223,2,0,2,0,0,3,0,0,1,3,3,0,0,1,8,3,2,6
541,23857,39663,576,5223,2,0,2,0,0,4,0,0,0,2,2,1,0,3,9,3,4,4
541,23858,39665,673,4007,0,2,0,2,2,0,1,3,0,2,4,1,1,2,3,7,10,4
541,23855,39657,2499,3861,2,0,2,0,0,3,0,0,0,3,3,0,1,1,8,1,0,6
541,23859,39669,2965,3724,1,1,1,2,1,3,0,1,0,2,2,1,2,2,10,3,4,6
541,23859,39668,2965,3724,2,0,2,0,0,4,0,1,0,1,2,1,0,2,9,2,4,6
541,23858,39666,673,4007,0,2,0,4,2,0,0,0,0,2,2,1,2,4,13,8,9,9
541,23858,39667,673,4007,1,1,1,3,2,1,1,1,0,1,0,2,2,3,11,2,4,8
541,23860,39671,257,4636,1,1,1,1,1,2,0,2,0,2,3,1,3,5,9,5,5,4
541,23861,39674,3525,4616,1,1,1,2,1,2,0,0,1,1,3,4,2,2,5,7,9,4
541,23862,39677,6460,4950,1,1,2,1,1,2,0,0,1,2,2,0,0,4,9,4,3,5
541,23862,39678,6460,4950,2,0,3,0,0,3,0,0,0,2,1,2,1,4,9,1,2,4
541,23861,39676,3525,4616,1,1,1,2,1,3,0,2,0,1,1,2,1,1,12,10,14,9
541,23861,39675,3525,4616,1,1,1,2,1,2,0,0,0,1,2,2,3,4,10,2,2,6
541,23860,39672,257,4636,2,0,2,0,0,3,0,0,0,4,3,0,2,2,8,4,2,4
541,23863,39681,1035,3653,1,1,1,2,1,2,1,0,0,1,2,0,4,2,9,6,3,8
541,23863,39680,1035,3653,1,1,1,2,1,2,0,2,0,2,1,2,2,1,6,7,10,3
541,23866,39690,4663,5245,1,1,1,2,1,2,0,1,1,1,3,1,3,1,9,7,6,9
541,23865,39686,3114,5138,2,0,2,0,0,3,0,0,0,2,2,0,0,4,9,0,0,4
541,23865,39687,3114,5138,2,0,2,0,0,3,1,1,0,1,2,3,4,5,8,1,1,4
541,23867,39692,4196,5143,2,0,2,0,0,4,0,2,0,0,3,2,1,2,8,3,6,7
541,23863,39682,1035,3653,2,0,2,0,0,4,0,0,0,1,3,1,1,3,8,5,5,5
541,23866,39689,4663,5245,1,1,1,2,1,2,0,0,0,3,1,1,2,2,11,2,2,6
541,23867,39693,4196,5143,0,2,1,3,2,0,0,3,0,0,0,1,4,0,3,6,7,4
541,23869,39698,686,1234,2,0,2,0,0,4,0,1,0,1,2,3,0,2,9,4,8,6
541,23867,39694,4196,5143,1,1,1,2,1,2,0,0,0,2,5,0,4,2,7,4,1,7
541,23869,39700,686,1234,1,1,1,2,1,3,1,1,1,1,2,2,4,1,8,9,8,7
541,23870,39701,324,5214,2,0,2,0,0,3,0,0,0,3,3,2,4,1,8,3,1,6
541,23870,39702,324,5214,1,1,1,1,1,3,0,1,0,1,4,2,1,1,11,10,12,11
541,23874,39713,2408,4568,1,1,1,1,1,2,1,2,0,3,1,2,2,1,10,6,8,7
541,23873,39711,2373,3728,1,1,2,1,1,2,0,0,0,3,3,0,0,3,8,1,1,5
541,23874,39714,2408,4568,0,2,0,4,2,0,1,0,0,1,2,1,4,2,4,8,7,4
541,23874,39715,2408,4568,1,1,1,2,1,2,0,2,1,2,2,2,2,2,10,9,11,7
541,23882,39738,2755,3114,2,0,2,0,0,4,0,3,0,1,3,3,1,1,8,9,14,7
541,23882,39737,2755,3114,1,1,1,2,1,2,0,2,0,1,1,2,4,2,6,7,8,3
541,23873,39710,2373,3728,1,1,2,1,1,2,1,0,1,3,1,1,1,1,9,4,3,7
541,23869,39699,686,1234,2,0,2,0,1,3,1,3,0,1,2,3,0,1,3,7,12,3
541,23875,39716,472,4173,0,2,0,3,2,1,1,1,0,2,4,1,1,3,8,5,7,7
541,23868,39696,4471,3862,1,1,1,2,1,1,0,3,0,0,3,2,5,2,8,7,8,9
541,23872,39708,2304,1175,0,2,2,2,2,0,0,0,0,4,3,0,1,2,8,5,4,7
541,23868,39695,4471,3862,1,1,1,2,1,2,0,0,0,3,3,1,1,5,9,0,1,3
541,23868,39697,4471,3862,2,0,2,0,0,4,0,0,0,3,6,1,0,0,5,6,7,6
541,23872,39709,2304,1175,1,1,1,3,2,2,0,0,0,1,0,1,1,4,12,0,1,6
541,23875,39717,472,4173,2,0,2,0,0,3,0,0,0,2,4,0,1,3,7,2,1,5
541,23872,39707,2304,1175,1,1,1,2,1,3,0,1,0,1,3,3,2,1,4,7,10,3
541,23876,39721,2533,4878,2,0,2,0,0,4,1,0,0,2,3,3,1,3,7,3,5,4
541,23876,39720,2533,4878,0,2,0,4,2,0,0,2,0,1,0,2,4,0,4,5,7,3
541,23877,39724,6139,2499,1,1,2,1,1,2,0,1,2,1,2,2,3,2,9,7,5,8
541,23876,39719,2533,4878,0,2,1,3,2,0,0,2,0,2,0,0,4,3,12,6,5,8
541,23878,39726,4947,576,2,0,2,0,0,4,0,3,0,1,5,2,3,1,9,9,11,10
541,23877,39722,6139,2499,0,2,0,2,2,0,0,3,0,0,3,4,5,1,2,4,6,4
541,23878,39725,4947,576,1,1,1,2,1,2,0,1,0,0,4,2,3,4,8,6,7,7
541,23877,39723,6139,2499,1,1,1,1,1,3,0,0,1,2,4,0,0,3,8,2,1,5
541,23879,39730,673,2965,0,2,1,3,2,0,0,1,1,1,0,3,3,3,14,6,7,11
541,23879,39728,673,2965,1,1,1,2,1,2,0,3,0,2,2,2,3,3,12,6,9,8
541,23881,39734,6460,1035,1,1,1,1,1,2,0,0,1,2,4,5,0,3,7,8,12,5
541,23881,39735,6460,1035,0,2,0,3,2,0,0,2,1,1,0,2,4,1,9,6,6,7
541,23883,39740,4663,4196,1,1,1,2,1,3,0,1,0,3,2,0,1,1,10,4,5,6
541,23880,39731,257,4616,1,1,1,2,1,2,0,0,0,4,2,0,2,1,10,1,0,6
541,23880,39732,257,4616,1,1,2,1,1,3,0,0,0,2,2,0,1,2,9,3,2,6
541,23871,39704,3915,2607,2,0,2,0,0,4,0,2,0,1,2,4,0,0,3,7,13,2
541,23871,39706,3915,2607,1,1,1,2,1,2,0,3,1,1,2,2,1,2,5,6,10,3
541,23871,39705,3915,2607,2,0,2,0,0,5,0,1,0,1,4,2,1,1,7,7,9,6
541,23884,39743,4471,1234,1,1,1,2,1,2,1,1,0,2,1,4,5,2,10,3,4,7
541,23884,39745,4471,1234,2,0,2,0,1,2,0,3,1,2,3,2,2,2,10,8,9,9
541,23879,39729,673,2965,0,2,1,3,2,0,0,1,0,1,1,2,2,4,11,9,11,8
541,23884,39744,4471,1234,0,2,0,3,2,2,1,2,0,1,2,2,1,1,4,6,10,3
541,23885,39746,324,2607,2,0,2,0,0,5,0,1,0,0,2,2,0,2,9,3,6,6
541,23885,39747,324,2607,0,2,0,5,3,0,0,0,2,1,3,0,3,1,10,6,3,11
541,23886,39750,2304,2373,0,2,0,4,2,0,0,2,0,0,1,0,4,0,4,7,7,5
541,23886,39749,2304,2373,0,2,0,4,2,0,0,2,0,2,1,1,5,3,10,6,6,6
541,23883,39741,4663,4196,1,1,1,2,2,1,0,1,0,3,0,1,1,2,12,2,3,7
541,23887,39752,4568,472,1,1,1,2,1,2,0,3,0,1,1,3,2,0,3,5,10,2
541,23889,39758,4947,673,1,1,1,1,1,2,0,3,0,1,2,4,2,1,3,5,10,2
541,23887,39753,4568,472,1,1,1,2,1,1,0,2,1,1,2,4,5,0,4,5,6,5
541,23889,39759,4947,673,0,2,0,3,2,0,0,1,1,0,3,4,3,1,2,5,7,4
541,23888,39755,2533,6139,2,0,2,0,0,2,0,0,0,1,2,0,0,6,9,0,0,4
541,23890,39761,257,1035,1,1,1,2,1,2,0,0,0,4,3,0,1,1,9,1,1,6
541,23888,39756,2533,6139,2,0,2,1,0,3,1,1,0,1,3,4,2,3,12,10,14,11
541,23890,39762,257,1035,2,0,2,0,0,4,0,0,0,0,5,3,2,3,6,3,4,6
541,23891,39764,3114,4663,1,1,1,2,1,2,0,3,0,0,1,4,2,0,2,4,10,2
541,24101,40302,3531,472,1,1,1,2,1,2,0,1,1,1,4,0,3,2,8,5,3,8
541,24104,40313,2059,257,1,1,1,2,1,2,0,3,0,0,2,1,2,0,5,7,10,6
541,23891,39765,3114,4663,1,1,2,1,1,3,0,2,0,0,2,4,1,2,6,6,11,5
541,24104,40312,2059,257,1,1,1,2,1,2,0,2,0,1,3,1,3,3,9,10,11,7
541,24101,40303,3531,472,2,0,2,0,0,3,1,2,0,3,2,1,2,1,8,3,4,6
541,24100,40299,3908,2373,1,1,1,2,1,2,1,0,1,0,3,2,3,3,8,4,3,8
541,24104,40311,2059,257,0,2,0,3,2,0,0,0,0,2,3,0,2,7,10,7,6,4
541,24099,40296,628,324,1,1,1,2,1,2,0,0,0,1,7,3,1,2,5,6,9,8
541,24103,40308,474,673,1,1,1,2,1,2,0,1,0,3,3,2,1,3,11,8,11,7
541,24105,40314,2593,4663,2,0,2,0,1,3,1,1,0,3,2,2,0,2,8,2,4,5
541,24103,40309,474,673,0,2,1,3,2,1,1,0,0,2,1,2,4,3,10,3,2,7
541,24105,40315,2593,4663,1,1,1,3,1,2,0,0,0,2,4,1,2,3,8,4,5,6
541,24099,40297,628,324,1,1,2,1,1,3,0,0,0,2,3,2,2,1,8,6,6,7
541,24100,40300,3908,2373,2,0,2,0,0,3,1,2,1,0,3,2,2,4,7,4,5,6
541,24098,40294,1209,4471,2,0,2,0,0,3,0,1,0,2,3,0,3,3,8,4,2,5
541,24102,40306,3,2533,1,1,1,2,1,2,0,1,1,2,4,1,2,3,8,7,7,6
541,24102,40307,3,2533,2,0,2,0,0,4,1,3,2,0,3,3,1,2,4,7,10,4
541,24102,40305,3,2533,1,1,1,3,2,1,0,2,0,2,3,1,3,2,6,7,8,5
541,24098,40293,1209,4471,2,0,2,0,0,4,0,1,0,0,2,1,1,5,9,2,3,4
541,24106,40318,1209,628,1,1,1,2,1,2,0,2,2,0,3,3,1,2,4,6,9,4
541,24106,40317,1209,628,0,2,0,4,2,0,0,1,0,2,1,1,2,5,12,4,6,6
541,24107,40320,3908,3531,1,1,1,3,1,1,0,2,0,0,0,3,4,2,4,5,8,2
541,24107,40321,3908,3531,2,0,2,1,0,3,1,3,0,0,1,5,3,0,1,4,10,2
541,24106,40319,1209,628,2,0,2,0,0,3,1,0,0,1,4,5,3,3,6,6,8,6
541,24110,40330,4471,324,1,1,1,3,2,1,0,2,0,0,0,4,2,1,4,4,9,3
541,24110,40329,4471,324,1,1,1,2,1,2,1,0,0,1,2,3,5,0,4,8,7,5
541,24108,40325,2533,474,0,2,1,4,2,0,0,0,0,1,2,4,4,1,6,5,7,7
541,24108,40323,2533,474,2,0,2,0,0,4,1,0,0,2,3,2,2,2,7,4,4,5
541,24109,40326,257,2593,0,2,0,4,2,0,0,1,0,3,1,0,2,4,12,4,5,6
541,24111,40332,2373,472,2,0,2,0,0,4,0,0,0,2,3,3,0,1,8,4,7,6
541,24108,40324,2533,474,0,2,0,4,2,0,0,0,0,0,2,6,3,2,3,3,8,3
541,24111,40333,2373,472,1,1,1,2,1,2,0,1,0,3,1,4,3,4,11,4,7,4
541,24113,40340,2059,4663,2,0,2,0,0,4,0,0,0,1,4,0,1,2,7,3,2,6
541,24109,40327,257,2593,0,2,0,3,2,0,1,3,0,1,2,2,7,2,13,6,5,13
541,24113,40338,2059,4663,1,1,1,1,1,2,1,1,1,0,3,3,1,3,4,8,10,4
541,24114,40342,2593,324,1,1,1,2,2,2,0,2,0,1,4,3,1,0,4,6,10,6
541,24112,40336,3,673,1,1,1,2,1,2,0,2,0,1,1,3,2,0,5,6,10,4
541,24113,40339,2059,4663,2,0,2,0,0,4,0,1,0,0,4,1,1,2,7,4,5,7
541,24114,40341,2593,324,2,0,2,0,0,3,0,0,0,2,2,1,0,3,9,0,1,5
541,24114,40343,2593,324,1,1,1,2,1,2,0,0,0,2,2,0,2,2,10,6,5,7
541,24112,40335,3,673,1,1,1,2,1,1,0,2,0,1,2,1,3,1,5,8,9,5
541,24115,40344,2533,2373,1,1,2,1,1,2,1,1,1,3,1,4,2,1,8,8,10,6
541,24116,40348,3908,673,1,1,2,1,1,2,0,1,0,2,4,0,1,4,7,9,9,5
541,24117,40351,628,2059,1,1,1,2,1,1,0,1,0,2,4,2,1,3,9,7,10,8
541,24117,40350,628,2059,0,2,1,3,2,0,1,0,0,3,2,3,2,2,9,4,6,8
541,24115,40346,2533,2373,0,2,0,4,2,0,0,0,0,1,0,5,3,2,4,4,8,1
541,24115,40345,2533,2373,0,2,0,4,2,0,0,1,0,2,3,0,2,5,10,2,3,6
541,24949,41326,474,2593,1,1,1,2,1,2,0,1,1,1,2,1,2,3,8,9,9,5
541,24950,41331,1209,3908,1,1,1,2,1,2,0,0,0,2,2,1,2,3,10,4,4,6
541,24950,41330,1209,3908,2,0,2,0,0,4,0,2,0,1,4,3,5,3,7,6,6,5
541,24949,41327,474,2593,1,1,1,2,1,2,0,0,0,3,2,2,3,2,10,5,5,6
541,24950,41329,1209,3908,2,0,2,1,1,3,1,0,0,1,3,3,2,1,3,9,10,4
541,24952,41336,3531,2373,1,1,1,2,1,2,0,0,0,3,2,0,1,5,10,2,2,3
541,24956,41348,474,3908,1,1,1,2,1,2,0,1,0,1,4,2,4,2,9,7,7,9
541,24956,41347,474,3908,1,1,1,2,1,2,1,0,0,1,3,3,5,2,9,7,6,9
541,24116,40347,3908,673,2,0,2,0,0,4,0,1,0,2,3,1,0,1,8,3,5,6
541,24952,41335,3531,2373,2,0,2,0,0,3,0,2,0,2,5,0,3,2,6,4,3,6
541,24957,41350,257,2373,1,1,1,2,1,2,0,2,0,3,3,0,4,1,9,5,4,7
541,24953,41338,2593,1209,2,0,2,0,0,4,1,0,0,0,3,6,1,2,7,5,10,7
541,24953,41340,2593,1209,0,2,1,3,3,1,1,1,0,1,2,5,3,3,5,4,7,4
541,24957,41351,257,2373,1,1,1,2,1,2,0,0,1,2,2,2,2,3,10,3,3,6
541,24953,41339,2593,1209,0,2,0,3,2,1,0,1,0,0,3,6,2,2,3,3,9,3
541,24954,41342,628,3531,1,1,1,1,1,2,0,1,0,1,3,1,2,4,9,4,4,6
541,24954,41341,628,3531,0,2,0,4,2,0,1,2,0,0,0,3,4,0,3,4,7,4
541,24951,41332,257,628,0,2,0,4,2,1,0,1,0,0,1,2,3,1,3,6,8,2
541,24954,41343,628,3531,2,0,2,1,0,3,0,1,0,1,1,5,3,0,4,6,10,3
541,24958,41353,628,474,1,1,1,2,1,2,0,1,0,1,1,2,3,3,11,4,5,7
541,24951,41333,257,628,0,2,1,2,2,0,0,3,0,1,1,3,1,1,2,5,10,2
541,24955,41344,1209,3531,1,1,1,3,3,1,0,2,0,1,3,3,0,2,2,5,10,2
541,24959,41356,2593,257,0,2,1,3,3,0,0,1,0,2,2,5,1,4,6,4,9,3
541,24955,41345,1209,3531,0,2,1,3,2,0,0,1,0,2,2,3,2,3,5,6,9,3
541,24958,41354,628,474,0,2,0,4,2,0,0,0,0,1,2,1,6,7,11,4,1,5
541,24959,41357,2593,257,2,0,2,0,0,4,0,1,0,2,3,5,1,0,10,11,16,9
541,24960,41360,628,257,1,1,1,1,1,4,1,2,2,0,2,2,4,5,10,7,5,5
541,24961,41362,1209,257,2,0,2,0,0,3,0,2,0,1,2,1,2,4,9,5,6,5
541,24960,41361,628,257,0,2,0,3,2,1,0,3,0,0,1,2,6,0,5,5,5,5
541,24960,41359,628,257,1,1,1,1,1,2,0,3,1,0,7,2,2,2,3,7,9,7
541,24961,41365,1209,257,0,2,0,4,2,0,1,1,0,1,0,1,3,5,12,9,10,7
541,24961,41364,1209,257,1,1,1,2,1,2,0,3,0,1,4,0,3,2,9,7,8,9
541,24961,41363,1209,257,1,1,1,2,1,3,0,3,0,0,2,1,2,1,3,7,10,2
541,24961,41366,1209,257,1,1,1,2,1,2,0,2,0,0,2,2,5,0,3,7,7,4
