tournament_id,match_id,game_id,map,pick,team1_id,team2_id,score1_ct,score1_t,score2_ct,score2_t,score1,score2,winner_id,loser_id,duration,game_url
2501,509808,224735,Icebox,2406,2406,2,0,0,1,12,0,13,2,2406,33:49,https://www.vlr.gg/509808/furia-vs-sentinels-vct-2025-americas-stage-2-w2/?game=224735
2501,509809,224738,Bind,120,120,2355,5,8,4,1,13,5,120,2355,39:57,https://www.vlr.gg/509809/100-thieves-vs-kr-esports-vct-2025-americas-stage-2-w2/?game=224738
2501,509810,224741,Corrode,1034,1034,6961,6,7,5,4,13,9,1034,6961,51:55,https://www.vlr.gg/509810/nrg-vs-loud-vct-2025-americas-stage-2-w2/?game=224741
2501,509810,224740,Haven,6961,1034,6961,5,8,4,0,13,4,1034,6961,44:37,https://www.vlr.gg/509810/nrg-vs-loud-vct-2025-americas-stage-2-w2/?game=224740
2501,509811,224743,Lotus,5248,188,5248,5,8,4,3,13,7,188,5248,42:40,https://www.vlr.gg/509811/cloud9-vs-evil-geniuses-vct-2025-americas-stage-2-w2/?game=224743
2501,509811,224744,Haven,188,188,5248,4,9,2,8,13,10,188,5248,57:15,https://www.vlr.gg/509811/cloud9-vs-evil-geniuses-vct-2025-americas-stage-2-w2/?game=224744
2501,509812,224746,Lotus,7386,7386,2359,5,3,6,7,8,13,2359,7386,55:55,https://www.vlr.gg/509812/mibr-vs-leviat-n-vct-2025-americas-stage-2-w2/?game=224746
2501,509812,224747,Sunset,2359,7386,2359,3,0,4,9,3,13,2359,7386,58:40,https://www.vlr.gg/509812/mibr-vs-leviat-n-vct-2025-americas-stage-2-w2/?game=224747
2501,509813,224749,Corrode,2406,15072,2406,7,5,7,5,12,14,2406,15072,1:13:27,https://www.vlr.gg/509813/2game-esports-vs-furia-vct-2025-americas-stage-2-w3/?game=224749
2501,509813,224750,Sunset,15072,15072,2406,9,4,0,3,13,3,15072,2406,36:01,https://www.vlr.gg/509813/2game-esports-vs-furia-vct-2025-americas-stage-2-w3/?game=224750
2501,509813,224751,Ascent,,15072,2406,3,10,2,0,13,2,15072,2406,35:52,https://www.vlr.gg/509813/2game-esports-vs-furia-vct-2025-americas-stage-2-w3/?game=224751
2501,509815,224755,Lotus,2,2,188,9,4,2,3,13,5,2,188,43:19,https://www.vlr.gg/509815/sentinels-vs-cloud9-vct-2025-americas-stage-2-w3/?game=224755
2501,509816,224758,Icebox,7386,7386,120,4,9,3,7,13,10,7386,120,59:01,https://www.vlr.gg/509816/mibr-vs-100-thieves-vct-2025-americas-stage-2-w3/?game=224758
2501,509815,224756,Haven,188,2,188,4,9,3,6,13,9,2,188,49:12,https://www.vlr.gg/509815/sentinels-vs-cloud9-vct-2025-americas-stage-2-w3/?game=224756
2501,509817,224761,Corrode,11058,11058,5248,5,6,6,7,11,13,5248,11058,1:09:50,https://www.vlr.gg/509817/g2-esports-vs-evil-geniuses-vct-2025-americas-stage-2-w3/?game=224761
2501,509816,224759,Bind,120,7386,120,2,10,2,10,14,12,7386,120,1:02:04,https://www.vlr.gg/509816/mibr-vs-100-thieves-vct-2025-americas-stage-2-w3/?game=224759
2501,509814,224753,Haven,2359,2359,1034,7,5,7,5,14,12,2359,1034,56:20,https://www.vlr.gg/509814/leviat-n-vs-nrg-vct-2025-americas-stage-2-w3/?game=224753
2501,509814,224752,Lotus,1034,2359,1034,2,5,7,6,7,13,1034,2359,51:57,https://www.vlr.gg/509814/leviat-n-vs-nrg-vct-2025-americas-stage-2-w3/?game=224752
2501,509814,224754,Icebox,,2359,1034,3,8,4,9,11,13,1034,2359,54:22,https://www.vlr.gg/509814/leviat-n-vs-nrg-vct-2025-americas-stage-2-w3/?game=224754
2501,509817,224762,Haven,5248,11058,5248,10,3,2,2,13,4,11058,5248,39:40,https://www.vlr.gg/509817/g2-esports-vs-evil-geniuses-vct-2025-americas-stage-2-w3/?game=224762
2501,509818,224764,Haven,6961,6961,2355,6,1,7,6,7,13,2355,6961,49:07,https://www.vlr.gg/509818/loud-vs-kr-esports-vct-2025-americas-stage-2-w3/?game=224764
2501,509817,224763,Ascent,,11058,5248,4,9,3,1,13,4,11058,5248,39:26,https://www.vlr.gg/509817/g2-esports-vs-evil-geniuses-vct-2025-americas-stage-2-w3/?game=224763
2501,509818,224765,Bind,2355,6961,2355,8,5,5,4,13,9,6961,2355,45:15,https://www.vlr.gg/509818/loud-vs-kr-esports-vct-2025-americas-stage-2-w3/?game=224765
2501,509818,224766,Ascent,,6961,2355,4,0,5,8,4,13,2355,6961,38:39,https://www.vlr.gg/509818/loud-vs-kr-esports-vct-2025-americas-stage-2-w3/?game=224766
2501,509819,224768,Lotus,15072,188,15072,8,5,3,4,13,7,188,15072,45:35,https://www.vlr.gg/509819/cloud9-vs-2game-esports-vct-2025-americas-stage-2-w4/?game=224768
2501,509820,224770,Lotus,1034,7386,1034,7,5,7,5,13,15,1034,7386,1:11:32,https://www.vlr.gg/509820/mibr-vs-nrg-vct-2025-americas-stage-2-w4/?game=224770
2501,509819,224767,Bind,188,188,15072,11,2,0,1,13,1,188,15072,44:15,https://www.vlr.gg/509819/cloud9-vs-2game-esports-vct-2025-americas-stage-2-w4/?game=224767
2501,509820,224771,Bind,7386,7386,1034,4,6,5,8,10,13,1034,7386,55:22,https://www.vlr.gg/509820/mibr-vs-nrg-vct-2025-americas-stage-2-w4/?game=224771
2501,509821,224773,Lotus,2,2,5248,9,4,5,3,13,8,2,5248,1:02:27,https://www.vlr.gg/509821/sentinels-vs-evil-geniuses-vct-2025-americas-stage-2-w4/?game=224773
2501,509821,224774,Corrode,5248,2,5248,9,4,1,3,13,4,2,5248,38:56,https://www.vlr.gg/509821/sentinels-vs-evil-geniuses-vct-2025-americas-stage-2-w4/?game=224774
2501,509822,224778,Ascent,,2359,2355,8,5,0,4,13,4,2359,2355,38:35,https://www.vlr.gg/509822/leviat-n-vs-kr-esports-vct-2025-americas-stage-2-w4/?game=224778
2501,509823,224780,Ascent,11058,2406,11058,4,1,5,8,5,13,11058,2406,44:58,https://www.vlr.gg/509823/furia-vs-g2-esports-vct-2025-americas-stage-2-w4/?game=224780
2501,509822,224776,Bind,2359,2359,2355,0,6,6,7,6,13,2355,2359,51:53,https://www.vlr.gg/509822/leviat-n-vs-kr-esports-vct-2025-americas-stage-2-w4/?game=224776
2501,509822,224777,Haven,2355,2359,2355,9,4,8,2,13,10,2359,2355,47:12,https://www.vlr.gg/509822/leviat-n-vs-kr-esports-vct-2025-americas-stage-2-w4/?game=224777
2501,509823,224779,Corrode,2406,2406,11058,2,0,3,10,2,13,11058,2406,49:02,https://www.vlr.gg/509823/furia-vs-g2-esports-vct-2025-americas-stage-2-w4/?game=224779
2501,509824,224782,Sunset,6961,6961,120,3,10,2,0,13,2,6961,120,41:30,https://www.vlr.gg/509824/loud-vs-100-thieves-vct-2025-americas-stage-2-w4/?game=224782
2501,509824,224783,Bind,120,6961,120,5,2,6,7,7,13,120,6961,47:13,https://www.vlr.gg/509824/loud-vs-100-thieves-vct-2025-americas-stage-2-w4/?game=224783
2501,509824,224784,Lotus,,6961,120,6,6,6,6,12,14,120,6961,1:01:52,https://www.vlr.gg/509824/loud-vs-100-thieves-vct-2025-americas-stage-2-w4/?game=224784
2501,509825,224786,Lotus,1034,2355,1034,6,1,7,6,7,13,1034,2355,45:11,https://www.vlr.gg/509825/kr-esports-vs-nrg-vct-2025-americas-stage-2-w5/?game=224786
2501,509825,224785,Sunset,2355,2355,1034,7,6,1,5,13,6,2355,1034,1:01:21,https://www.vlr.gg/509825/kr-esports-vs-nrg-vct-2025-americas-stage-2-w5/?game=224785
2501,509825,224787,Haven,,2355,1034,3,2,10,3,5,13,1034,2355,36:46,https://www.vlr.gg/509825/kr-esports-vs-nrg-vct-2025-americas-stage-2-w5/?game=224787
2501,509826,224788,Haven,120,120,2359,10,3,9,1,13,10,120,2359,54:45,https://www.vlr.gg/509826/100-thieves-vs-leviat-n-vct-2025-americas-stage-2-w5/?game=224788
2501,509827,224791,Corrode,5248,2406,5248,4,2,5,8,6,13,5248,2406,52:56,https://www.vlr.gg/509827/furia-vs-evil-geniuses-vct-2025-americas-stage-2-w5/?game=224791
2501,509826,224790,Lotus,,120,2359,0,2,10,3,2,13,2359,120,35:11,https://www.vlr.gg/509826/100-thieves-vs-leviat-n-vct-2025-americas-stage-2-w5/?game=224790
2501,509826,224789,Sunset,2359,120,2359,5,5,6,7,10,13,2359,120,50:32,https://www.vlr.gg/509826/100-thieves-vs-leviat-n-vct-2025-americas-stage-2-w5/?game=224789
2501,509827,224792,Ascent,2406,2406,5248,5,4,8,5,9,13,5248,2406,52:13,https://www.vlr.gg/509827/furia-vs-evil-geniuses-vct-2025-americas-stage-2-w5/?game=224792
2501,509829,224794,Sunset,15072,15072,2,5,8,2,7,13,9,15072,2,54:40,https://www.vlr.gg/509829/2game-esports-vs-sentinels-vct-2025-americas-stage-2-w5/?game=224794
2501,509829,224795,Lotus,2,15072,2,2,2,10,3,4,13,2,15072,36:33,https://www.vlr.gg/509829/2game-esports-vs-sentinels-vct-2025-americas-stage-2-w5/?game=224795
2501,509829,224796,Haven,,15072,2,3,1,4,9,4,13,2,15072,33:10,https://www.vlr.gg/509829/2game-esports-vs-sentinels-vct-2025-americas-stage-2-w5/?game=224796
2501,509830,224797,Ascent,11058,11058,188,7,6,6,2,13,8,11058,188,1:02:42,https://www.vlr.gg/509830/g2-esports-vs-cloud9-vct-2025-americas-stage-2-w5/?game=224797
2501,509831,224801,Sunset,6961,7386,6961,6,7,4,6,13,10,7386,6961,56:01,https://www.vlr.gg/509831/mibr-vs-loud-vct-2025-americas-stage-2-w5/?game=224801
2501,509830,224798,Lotus,188,11058,188,8,5,5,4,13,9,11058,188,49:26,https://www.vlr.gg/509830/g2-esports-vs-cloud9-vct-2025-americas-stage-2-w5/?game=224798
2501,509831,224800,Icebox,7386,7386,6961,9,4,8,3,13,11,7386,6961,58:00,https://www.vlr.gg/509831/mibr-vs-loud-vct-2025-americas-stage-2-w5/?game=224800
2501,530902,231348,Corrode,188,2359,188,8,2,9,4,10,13,188,2359,1:08:00,https://www.vlr.gg/530902/leviat-n-vs-cloud9-vct-2025-americas-stage-2-ur1/?game=231348
2501,530902,231349,Haven,2359,2359,188,2,11,0,10,13,10,2359,188,53:10,https://www.vlr.gg/530902/leviat-n-vs-cloud9-vct-2025-americas-stage-2-ur1/?game=231349
2501,530902,231350,Lotus,,2359,188,4,7,5,8,11,13,188,2359,1:00:40,https://www.vlr.gg/530902/leviat-n-vs-cloud9-vct-2025-americas-stage-2-ur1/?game=231350
2501,530903,231351,Sunset,120,11058,120,10,3,2,2,13,4,11058,120,44:03,https://www.vlr.gg/530903/g2-esports-vs-100-thieves-vct-2025-americas-stage-2-ur1/?game=231351
2501,530903,231352,Haven,11058,11058,120,4,9,3,2,13,5,11058,120,38:36,https://www.vlr.gg/530903/g2-esports-vs-100-thieves-vct-2025-americas-stage-2-ur1/?game=231352
2501,530906,231362,Lotus,,2,188,5,8,4,6,13,10,2,188,53:20,https://www.vlr.gg/530906/sentinels-vs-cloud9-vct-2025-americas-stage-2-ubsf/?game=231362
2501,530906,231361,Icebox,188,2,188,3,6,6,7,9,13,188,2,51:39,https://www.vlr.gg/530906/sentinels-vs-cloud9-vct-2025-americas-stage-2-ubsf/?game=231361
2501,530906,231360,Corrode,2,2,188,6,7,5,5,13,10,2,188,1:08:19,https://www.vlr.gg/530906/sentinels-vs-cloud9-vct-2025-americas-stage-2-ubsf/?game=231360
2501,530905,231358,Corrode,5248,120,5248,4,8,4,8,14,12,120,5248,1:02:16,https://www.vlr.gg/530905/100-thieves-vs-evil-geniuses-vct-2025-americas-stage-2-lr1/?game=231358
2501,530904,231355,Sunset,2355,2359,2355,4,2,5,8,6,13,2355,2359,42:57,https://www.vlr.gg/530904/leviat-n-vs-kr-esports-vct-2025-americas-stage-2-lr1/?game=231355
2501,530907,231365,Bind,,1034,11058,5,2,10,3,7,13,11058,1034,41:19,https://www.vlr.gg/530907/nrg-vs-g2-esports-vct-2025-americas-stage-2-ubsf/?game=231365
2501,530905,231357,Bind,120,120,5248,9,4,1,3,13,4,120,5248,49:08,https://www.vlr.gg/530905/100-thieves-vs-evil-geniuses-vct-2025-americas-stage-2-lr1/?game=231357
2501,530904,231356,Haven,,2359,2355,9,4,5,3,13,8,2359,2355,47:17,https://www.vlr.gg/530904/leviat-n-vs-kr-esports-vct-2025-americas-stage-2-lr1/?game=231356
2501,530904,231354,Lotus,2359,2359,2355,6,6,6,6,14,12,2359,2355,1:03:39,https://www.vlr.gg/530904/leviat-n-vs-kr-esports-vct-2025-americas-stage-2-lr1/?game=231354
2501,530907,231363,Corrode,1034,1034,11058,8,5,6,4,13,10,1034,11058,56:09,https://www.vlr.gg/530907/nrg-vs-g2-esports-vct-2025-americas-stage-2-ubsf/?game=231363
2501,530907,231364,Sunset,11058,1034,11058,7,4,8,5,11,13,11058,1034,52:44,https://www.vlr.gg/530907/nrg-vs-g2-esports-vct-2025-americas-stage-2-ubsf/?game=231364
2501,530908,231366,Ascent,2359,1034,2359,10,3,0,2,13,2,1034,2359,46:31,https://www.vlr.gg/530908/nrg-vs-leviat-n-vct-2025-americas-stage-2-lr2/?game=231366
2501,530908,231367,Icebox,1034,1034,2359,10,3,0,2,13,2,1034,2359,28:36,https://www.vlr.gg/530908/nrg-vs-leviat-n-vct-2025-americas-stage-2-lr2/?game=231367
2501,530909,231369,Haven,120,188,120,5,8,4,5,13,9,188,120,56:18,https://www.vlr.gg/530909/cloud9-vs-100-thieves-vct-2025-americas-stage-2-lr2/?game=231369
2501,530909,231370,Icebox,188,188,120,8,4,8,4,14,12,188,120,58:37,https://www.vlr.gg/530909/cloud9-vs-100-thieves-vct-2025-americas-stage-2-lr2/?game=231370
2501,530910,231373,Sunset,2,2,11058,3,6,4,9,9,13,11058,2,51:24,https://www.vlr.gg/530910/sentinels-vs-g2-esports-vct-2025-americas-stage-2-ubf/?game=231373
2501,530910,231372,Bind,11058,2,11058,3,5,7,6,8,13,11058,2,1:00:32,https://www.vlr.gg/530910/sentinels-vs-g2-esports-vct-2025-americas-stage-2-ubf/?game=231372
2501,530911,233203,Haven,1034,1034,188,6,4,8,5,10,13,188,1034,58:24,https://www.vlr.gg/530911/nrg-vs-cloud9-vct-2025-americas-stage-2-lr3/?game=233203
2501,530911,231376,Corrode,188,1034,188,10,3,0,2,13,2,1034,188,35:19,https://www.vlr.gg/530911/nrg-vs-cloud9-vct-2025-americas-stage-2-lr3/?game=231376
2501,530911,231377,Lotus,,1034,188,6,7,4,6,13,10,1034,188,56:24,https://www.vlr.gg/530911/nrg-vs-cloud9-vct-2025-americas-stage-2-lr3/?game=231377
2501,530912,231378,Lotus,2,2,1034,2,2,10,3,4,13,1034,2,52:00,https://www.vlr.gg/530912/sentinels-vs-nrg-vct-2025-americas-stage-2-lbf/?game=231378
2501,530912,231379,Icebox,1034,2,1034,3,8,4,9,11,13,1034,2,56:12,https://www.vlr.gg/530912/sentinels-vs-nrg-vct-2025-americas-stage-2-lbf/?game=231379
2501,530912,231380,Sunset,2,2,1034,8,5,7,3,13,10,2,1034,1:05:22,https://www.vlr.gg/530912/sentinels-vs-nrg-vct-2025-americas-stage-2-lbf/?game=231380
2501,530913,231383,Bind,11058,11058,1034,10,3,9,2,13,11,11058,1034,1:07:17,https://www.vlr.gg/530913/g2-esports-vs-nrg-vct-2025-americas-stage-2-gf/?game=231383
2498,511543,226424,Icebox,4915,4915,11479,10,3,2,2,13,4,4915,11479,37:53,https://www.vlr.gg/511543/natus-vincere-vs-apeks-vct-2025-emea-stage-2-w1/?game=226424
2501,530912,231381,Corrode,1034,2,1034,1,7,2,11,8,13,1034,2,50:12,https://www.vlr.gg/530912/sentinels-vs-nrg-vct-2025-americas-stage-2-lbf/?game=231381
2498,511543,226425,Sunset,11479,4915,11479,2,4,8,5,6,13,11479,4915,40:00,https://www.vlr.gg/511543/natus-vincere-vs-apeks-vct-2025-emea-stage-2-w1/?game=226425
2501,530913,231385,Ascent,11058,11058,1034,6,7,5,5,13,10,11058,1034,49:24,https://www.vlr.gg/530913/g2-esports-vs-nrg-vct-2025-americas-stage-2-gf/?game=231385
2501,530913,231384,Lotus,1034,11058,1034,7,6,3,5,13,8,11058,1034,45:34,https://www.vlr.gg/530913/g2-esports-vs-nrg-vct-2025-americas-stage-2-gf/?game=231384
2498,511543,226426,Corrode,,4915,11479,4,9,3,0,13,3,4915,11479,37:03,https://www.vlr.gg/511543/natus-vincere-vs-apeks-vct-2025-emea-stage-2-w1/?game=226426
2498,511544,226427,Sunset,2059,2059,14419,4,6,6,7,10,13,14419,2059,51:20,https://www.vlr.gg/511544/team-vitality-vs-giantx-vct-2025-emea-stage-2-w1/?game=226427
2498,511544,226428,Bind,14419,2059,14419,6,5,7,6,11,13,14419,2059,52:27,https://www.vlr.gg/511544/team-vitality-vs-giantx-vct-2025-emea-stage-2-w1/?game=226428
2498,511545,226430,Bind,1184,1184,12694,4,3,5,8,7,13,12694,1184,45:43,https://www.vlr.gg/511545/fut-esports-vs-gentle-mates-vct-2025-emea-stage-2-w1/?game=226430
2498,511546,226434,Icebox,7035,474,7035,5,5,7,6,10,13,7035,474,49:30,https://www.vlr.gg/511546/team-liquid-vs-koi-vct-2025-emea-stage-2-w1/?game=226434
2498,511546,226433,Bind,474,474,7035,4,9,3,1,13,4,474,7035,36:55,https://www.vlr.gg/511546/team-liquid-vs-koi-vct-2025-emea-stage-2-w1/?game=226433
2498,511546,226435,Lotus,,474,7035,6,7,5,3,13,8,474,7035,44:29,https://www.vlr.gg/511546/team-liquid-vs-koi-vct-2025-emea-stage-2-w1/?game=226435
2498,511545,226431,Sunset,12694,1184,12694,8,5,1,4,13,5,1184,12694,44:06,https://www.vlr.gg/511545/fut-esports-vs-gentle-mates-vct-2025-emea-stage-2-w1/?game=226431
2498,511547,226436,Icebox,397,1001,397,4,1,11,2,5,13,397,1001,42:33,https://www.vlr.gg/511547/team-heretics-vs-bbl-esports-vct-2025-emea-stage-2-w1/?game=226436
2498,511547,226437,Haven,1001,1001,397,4,9,3,6,13,9,1001,397,48:26,https://www.vlr.gg/511547/team-heretics-vs-bbl-esports-vct-2025-emea-stage-2-w1/?game=226437
2498,511545,226432,Lotus,,1184,12694,7,5,7,5,16,14,1184,12694,1:07:52,https://www.vlr.gg/511545/fut-esports-vs-gentle-mates-vct-2025-emea-stage-2-w1/?game=226432
2498,511547,226438,Sunset,,1001,397,7,6,6,5,13,11,1001,397,50:17,https://www.vlr.gg/511547/team-heretics-vs-bbl-esports-vct-2025-emea-stage-2-w1/?game=226438
2498,511548,226439,Bind,8877,2593,8877,7,6,2,5,13,7,2593,8877,45:35,https://www.vlr.gg/511548/fnatic-vs-karmine-corp-vct-2025-emea-stage-2-w1/?game=226439
2498,511548,226440,Lotus,2593,2593,8877,5,5,6,7,10,13,8877,2593,59:44,https://www.vlr.gg/511548/fnatic-vs-karmine-corp-vct-2025-emea-stage-2-w1/?game=226440
2498,511548,226441,Icebox,,2593,8877,6,7,5,6,13,11,2593,8877,59:55,https://www.vlr.gg/511548/fnatic-vs-karmine-corp-vct-2025-emea-stage-2-w1/?game=226441
2498,511549,226442,Icebox,8877,11479,8877,5,2,6,7,7,13,8877,11479,48:44,https://www.vlr.gg/511549/apeks-vs-karmine-corp-vct-2025-emea-stage-2-w2/?game=226442
2498,511549,226444,Lotus,,11479,8877,7,4,8,5,11,13,8877,11479,52:28,https://www.vlr.gg/511549/apeks-vs-karmine-corp-vct-2025-emea-stage-2-w2/?game=226444
2498,511549,226443,Sunset,11479,11479,8877,5,8,4,7,13,11,11479,8877,55:12,https://www.vlr.gg/511549/apeks-vs-karmine-corp-vct-2025-emea-stage-2-w2/?game=226443
2498,511550,226445,Icebox,397,14419,397,8,5,7,0,13,7,14419,397,46:28,https://www.vlr.gg/511550/giantx-vs-bbl-esports-vct-2025-emea-stage-2-w2/?game=226445
2498,511550,226446,Lotus,14419,14419,397,5,6,6,7,11,13,397,14419,52:20,https://www.vlr.gg/511550/giantx-vs-bbl-esports-vct-2025-emea-stage-2-w2/?game=226446
2498,511550,226447,Corrode,,14419,397,10,3,9,2,13,11,14419,397,52:40,https://www.vlr.gg/511550/giantx-vs-bbl-esports-vct-2025-emea-stage-2-w2/?game=226447
2498,511551,226448,Corrode,4915,474,4915,8,5,3,4,13,7,474,4915,48:39,https://www.vlr.gg/511551/team-liquid-vs-natus-vincere-vct-2025-emea-stage-2-w2/?game=226448
2498,511551,226449,Sunset,474,474,4915,9,4,1,3,13,4,474,4915,36:42,https://www.vlr.gg/511551/team-liquid-vs-natus-vincere-vct-2025-emea-stage-2-w2/?game=226449
2498,511552,226453,Bind,,12694,1001,2,3,9,4,5,13,1001,12694,45:40,https://www.vlr.gg/511552/gentle-mates-vs-team-heretics-vct-2025-emea-stage-2-w2/?game=226453
2498,511552,226451,Corrode,12694,12694,1001,9,3,9,3,12,14,1001,12694,1:00:46,https://www.vlr.gg/511552/gentle-mates-vs-team-heretics-vct-2025-emea-stage-2-w2/?game=226451
2498,511552,226452,Ascent,1001,12694,1001,10,2,10,2,14,12,12694,1001,55:23,https://www.vlr.gg/511552/gentle-mates-vs-team-heretics-vct-2025-emea-stage-2-w2/?game=226452
2498,511554,226458,Haven,7035,7035,2593,6,5,7,6,11,13,2593,7035,50:43,https://www.vlr.gg/511554/koi-vs-fnatic-vct-2025-emea-stage-2-w2/?game=226458
2498,511553,226454,Haven,1184,1184,2059,0,2,10,3,2,13,2059,1184,34:48,https://www.vlr.gg/511553/fut-esports-vs-team-vitality-vct-2025-emea-stage-2-w2/?game=226454
2498,511554,226457,Ascent,2593,7035,2593,4,3,5,8,7,13,2593,7035,47:44,https://www.vlr.gg/511554/koi-vs-fnatic-vct-2025-emea-stage-2-w2/?game=226457
2498,511553,226455,Lotus,2059,1184,2059,4,1,5,8,5,13,2059,1184,41:46,https://www.vlr.gg/511553/fut-esports-vs-team-vitality-vct-2025-emea-stage-2-w2/?game=226455
2498,511563,226463,Sunset,397,12694,397,3,0,4,9,3,13,397,12694,34:04,https://www.vlr.gg/511563/gentle-mates-vs-bbl-esports-vct-2025-emea-stage-2-w3/?game=226463
2498,511562,226460,Sunset,1184,1184,14419,7,4,8,5,11,13,14419,1184,53:30,https://www.vlr.gg/511562/fut-esports-vs-giantx-vct-2025-emea-stage-2-w3/?game=226460
2498,511562,226462,Bind,,1184,14419,7,6,0,5,13,5,1184,14419,42:45,https://www.vlr.gg/511562/fut-esports-vs-giantx-vct-2025-emea-stage-2-w3/?game=226462
2498,511562,226461,Haven,14419,1184,14419,7,6,1,5,13,6,1184,14419,40:51,https://www.vlr.gg/511562/fut-esports-vs-giantx-vct-2025-emea-stage-2-w3/?game=226461
2498,511563,226464,Lotus,12694,12694,397,2,10,2,10,12,14,397,12694,56:07,https://www.vlr.gg/511563/gentle-mates-vs-bbl-esports-vct-2025-emea-stage-2-w3/?game=226464
2498,511564,226466,Ascent,11479,474,11479,4,8,4,8,14,12,474,11479,1:02:42,https://www.vlr.gg/511564/team-liquid-vs-apeks-vct-2025-emea-stage-2-w3/?game=226466
2498,511564,226467,Corrode,474,474,11479,3,8,4,9,11,13,11479,474,56:02,https://www.vlr.gg/511564/team-liquid-vs-apeks-vct-2025-emea-stage-2-w3/?game=226467
2498,511564,226468,Lotus,,474,11479,10,3,4,2,13,6,474,11479,41:03,https://www.vlr.gg/511564/team-liquid-vs-apeks-vct-2025-emea-stage-2-w3/?game=226468
2498,511565,226471,Haven,,7035,8877,0,4,8,5,4,13,8877,7035,39:57,https://www.vlr.gg/511565/koi-vs-karmine-corp-vct-2025-emea-stage-2-w3/?game=226471
2498,511565,226469,Lotus,7035,7035,8877,9,4,6,3,13,9,7035,8877,49:47,https://www.vlr.gg/511565/koi-vs-karmine-corp-vct-2025-emea-stage-2-w3/?game=226469
2498,511565,226470,Sunset,8877,7035,8877,0,2,10,3,2,13,8877,7035,32:23,https://www.vlr.gg/511565/koi-vs-karmine-corp-vct-2025-emea-stage-2-w3/?game=226470
2498,511566,230237,Bind,4915,4915,2593,4,8,4,8,13,15,2593,4915,1:05:04,https://www.vlr.gg/511566/natus-vincere-vs-fnatic-vct-2025-emea-stage-2-w3/?game=230237
2498,511566,226473,Ascent,2593,4915,2593,6,7,5,5,13,10,4915,2593,50:52,https://www.vlr.gg/511566/natus-vincere-vs-fnatic-vct-2025-emea-stage-2-w3/?game=226473
2498,511566,226474,Icebox,,4915,2593,7,4,8,5,11,13,2593,4915,55:16,https://www.vlr.gg/511566/natus-vincere-vs-fnatic-vct-2025-emea-stage-2-w3/?game=226474
2498,511567,226475,Haven,1001,2059,1001,7,4,8,5,11,13,1001,2059,55:37,https://www.vlr.gg/511567/team-vitality-vs-team-heretics-vct-2025-emea-stage-2-w3/?game=226475
2498,511567,226476,Ascent,2059,2059,1001,1,8,4,9,9,13,1001,2059,55:35,https://www.vlr.gg/511567/team-vitality-vs-team-heretics-vct-2025-emea-stage-2-w3/?game=226476
2498,511568,226478,Haven,1001,1184,1001,5,1,6,7,6,13,1001,1184,43:48,https://www.vlr.gg/511568/fut-esports-vs-team-heretics-vct-2025-emea-stage-2-w4/?game=226478
2498,511568,226479,Bind,1184,1184,1001,5,2,6,7,7,13,1001,1184,47:01,https://www.vlr.gg/511568/fut-esports-vs-team-heretics-vct-2025-emea-stage-2-w4/?game=226479
2498,511569,226481,Lotus,7035,7035,11479,3,6,6,7,9,13,11479,7035,47:51,https://www.vlr.gg/511569/koi-vs-apeks-vct-2025-emea-stage-2-w4/?game=226481
