tournament_id,match_id,team1_name,team2_name,score1,score2,winner_name,loser_name,sub_stage,stage,match_url
377,15840,Feeling,Absolute JUPITER,0.0,2.0,Absolute JUPITER,Feeling,Group B,Main Event,https://www.vlr.gg/15840/feeling-vs-absolute-jupiter-champions-tour-japan-stage-2-challengers-1-group-b
377,15841,Tiimu Sagashitemasu,Absolute JUPITER,0.0,2.0,Absolute JUPITER,Tiimu Sagashitemasu,Group B,Main Event,https://www.vlr.gg/15841/chiimu-sagashitemasu-vs-absolute-jupiter-champions-tour-japan-stage-2-challengers-1-group-b
377,15842,Feeling,Crazy Raccoon,0.0,2.0,Crazy Raccoon,Feeling,Group B,Main Event,https://www.vlr.gg/15842/feeling-vs-crazy-raccoon-champions-tour-japan-stage-2-challengers-1-group-b
374,14981,XENEX,19esports,0.0,2.0,19esports,XENEX,Round of 256,Open Qualifier,https://www.vlr.gg/14981/xenex-vs-19esports-champions-tour-europe-stage-2-challengers-1-ro256
374,14949,Purple Puff Gang,ExtraOrdinary,0.0,2.0,ExtraOrdinary,Purple Puff Gang,Round of 256,Open Qualifier,https://www.vlr.gg/14949/purple-puff-gang-vs-extraordinary-champions-tour-europe-stage-2-challengers-1-ro256
374,14950,FTW Esports,Burst,0.0,0.0,FTW Esports,Burst,Round of 256,Open Qualifier,https://www.vlr.gg/14950/ftw-esports-vs-burst-champions-tour-europe-stage-2-challengers-1-ro256
374,14951,Team Kaio,White Lotus Esports,0.0,0.0,Team Kaio,White Lotus Esports,Round of 256,Open Qualifier,https://www.vlr.gg/14951/team-kaio-vs-white-lotus-esports-champions-tour-europe-stage-2-challengers-1-ro256
374,14952,NoEffort,Arbalest,0.0,0.0,NoEffort,Arbalest,Round of 256,Open Qualifier,https://www.vlr.gg/14952/noeffort-vs-arbalest-champions-tour-europe-stage-2-challengers-1-ro256
374,14953,Project GreyWing,Ballista,0.0,2.0,Ballista,Project GreyWing,Round of 256,Open Qualifier,https://www.vlr.gg/14953/project-greywing-vs-ballista-champions-tour-europe-stage-2-challengers-1-ro256
374,14954,Unknown,DIVAN,0.0,2.0,DIVAN,Unknown,Round of 256,Open Qualifier,https://www.vlr.gg/14954/unknown-vs-divan-champions-tour-europe-stage-2-challengers-1-ro256
374,14955,KLATWA,Dame Time,0.0,0.0,KLATWA,Dame Time,Round of 256,Open Qualifier,https://www.vlr.gg/14955/klatwa-vs-dame-time-champions-tour-europe-stage-2-challengers-1-ro256
374,14956,Lujminosity,Edelweiss Esports,0.0,2.0,Edelweiss Esports,Lujminosity,Round of 256,Open Qualifier,https://www.vlr.gg/14956/lujminosity-vs-edelweiss-esports-champions-tour-europe-stage-2-challengers-1-ro256
374,14957,krecinosy,Patchwork,0.0,2.0,Patchwork,krecinosy,Round of 256,Open Qualifier,https://www.vlr.gg/14957/krecinosy-vs-patchwork-champions-tour-europe-stage-2-challengers-1-ro256
374,14958,TOOOLS esports,fReya,2.0,0.0,TOOOLS esports,fReya,Round of 256,Open Qualifier,https://www.vlr.gg/14958/toools-esports-vs-freya-champions-tour-europe-stage-2-challengers-1-ro256
374,14959,Team Vitality,Vertical Seven Esports,2.0,0.0,Team Vitality,Vertical Seven Esports,Round of 256,Open Qualifier,https://www.vlr.gg/14959/team-vitality-vs-vertical-seven-esports-champions-tour-europe-stage-2-challengers-1-ro256
374,14960,Circe,BadTurtles Esport,2.0,1.0,Circe,BadTurtles Esport,Round of 256,Open Qualifier,https://www.vlr.gg/14960/circe-vs-badturtles-esport-champions-tour-europe-stage-2-challengers-1-ro256
374,14961,BREAK Gaming,keepYOURskill,0.0,2.0,keepYOURskill,BREAK Gaming,Round of 256,Open Qualifier,https://www.vlr.gg/14961/break-vs-keepyourskill-champions-tour-europe-stage-2-challengers-1-ro256
374,14962,CE Calling,Virgeneshastalos40,2.0,0.0,CE Calling,Virgeneshastalos40,Round of 256,Open Qualifier,https://www.vlr.gg/14962/animemix-vs-virgeneshastalos40-champions-tour-europe-stage-2-challengers-1-ro256
374,14963,Next Big Thing,99Crooks,0.0,2.0,99Crooks,Next Big Thing,Round of 256,Open Qualifier,https://www.vlr.gg/14963/next-big-thing-vs-99crooks-champions-tour-europe-stage-2-challengers-1-ro256
374,14964,G2 Esports,1337va,2.0,0.0,G2 Esports,1337va,Round of 256,Open Qualifier,https://www.vlr.gg/14964/g2-esports-vs-1337va-champions-tour-europe-stage-2-challengers-1-ro256
374,14965,ayned,Average Joes,1.0,2.0,Average Joes,ayned,Round of 256,Open Qualifier,https://www.vlr.gg/14965/ayned-vs-onetap-champions-tour-europe-stage-2-challengers-1-ro256
374,14966,Noctis,Acend,0.0,2.0,Acend,Noctis,Round of 256,Open Qualifier,https://www.vlr.gg/14966/noctis-vs-acend-champions-tour-europe-stage-2-challengers-1-ro256
374,14967,IN YOUR HEAD,Ackerman Team,0.0,0.0,Ackerman Team,IN YOUR HEAD,Round of 256,Open Qualifier,https://www.vlr.gg/14967/in-your-head-vs-ackerman-team-champions-tour-europe-stage-2-challengers-1-ro256
374,14968,digital sports,We Know The Meta,0.0,0.0,We Know The Meta,digital sports,Round of 256,Open Qualifier,https://www.vlr.gg/14968/digital-sports-vs-we-know-the-meta-champions-tour-europe-stage-2-challengers-1-ro256
374,14969,Dropz Esports,RCTIC,2.0,0.0,Dropz Esports,RCTIC,Round of 256,Open Qualifier,https://www.vlr.gg/14969/dropz-esports-vs-rctic-champions-tour-europe-stage-2-challengers-1-ro256
374,14970,HN BLUE,Megastitut,0.0,2.0,Megastitut,HN BLUE,Round of 256,Open Qualifier,https://www.vlr.gg/14970/blue-vs-megakich-champions-tour-europe-stage-2-challengers-1-ro256
374,14971,saiyans,Un nom esport,2.0,0.0,saiyans,Un nom esport,Round of 256,Open Qualifier,https://www.vlr.gg/14971/saiyans-vs-un-nom-esport-champions-tour-europe-stage-2-challengers-1-ro256
374,14972,Ovation eSports,XI Gaming,2.0,0.0,Ovation eSports,XI Gaming,Round of 256,Open Qualifier,https://www.vlr.gg/14972/ovation-esports-vs-xi-gaming-champions-tour-europe-stage-2-challengers-1-ro256
374,14973,TryToWin,FreeAgents,2.0,0.0,TryToWin,FreeAgents,Round of 256,Open Qualifier,https://www.vlr.gg/14973/trytowin-vs-freeagents-champions-tour-europe-stage-2-challengers-1-ro256
374,14974,dgen,STAGA,0.0,2.0,STAGA,dgen,Round of 256,Open Qualifier,https://www.vlr.gg/14974/dgen-vs-staga-haus-champions-tour-europe-stage-2-challengers-1-ro256
374,14975,SUPD,ECENI,2.0,0.0,SUPD,ECENI,Round of 256,Open Qualifier,https://www.vlr.gg/14975/supd-vs-eceni-champions-tour-europe-stage-2-challengers-1-ro256
374,14976,Giants Gaming,Team Sinful,2.0,0.0,Giants Gaming,Team Sinful,Round of 256,Open Qualifier,https://www.vlr.gg/14976/giants-gaming-vs-team-sinful-champions-tour-europe-stage-2-challengers-1-ro256
374,14977,Bean Boys,HN RED,0.0,0.0,HN RED,Bean Boys,Round of 256,Open Qualifier,https://www.vlr.gg/14977/bean-boys-vs-red-champions-tour-europe-stage-2-challengers-1-ro256
374,14978,anorthosis famagusta esports,Say Cheese,0.0,2.0,Say Cheese,anorthosis famagusta esports,Round of 256,Open Qualifier,https://www.vlr.gg/14978/anorthosis-famagusta-esports-vs-say-cheese-champions-tour-europe-stage-2-challengers-1-ro256
374,14979,HEET,IC9,2.0,0.0,HEET,IC9,Round of 256,Open Qualifier,https://www.vlr.gg/14979/heet-vs-ic9-champions-tour-europe-stage-2-challengers-1-ro256
374,14980,Burning House,Swag Silicone,0.0,2.0,Swag Silicone,Burning House,Round of 256,Open Qualifier,https://www.vlr.gg/14980/burning-house-vs-swag-silicone-champions-tour-europe-stage-2-challengers-1-ro256
374,14982,Lucky Boys,wanna do streaks,2.0,0.0,Lucky Boys,wanna do streaks,Round of 256,Open Qualifier,https://www.vlr.gg/14982/lucky-boys-vs-wanna-do-streaks-champions-tour-europe-stage-2-challengers-1-ro256
374,14983,CiNOZE,Lasagna Beam,0.0,2.0,Lasagna Beam,CiNOZE,Round of 256,Open Qualifier,https://www.vlr.gg/14983/cinoze-vs-lasagna-beam-champions-tour-europe-stage-2-challengers-1-ro256
374,14984,Dem som ikke hopper,Nobility,2.0,0.0,Dem som ikke hopper,Nobility,Round of 256,Open Qualifier,https://www.vlr.gg/14984/g0d-stack-vs-nobility-champions-tour-europe-stage-2-challengers-1-ro256
374,14985,Békéscsabai E-sport Egyesület,15 Kings,0.0,2.0,15 Kings,Békéscsabai E-sport Egyesület,Round of 256,Open Qualifier,https://www.vlr.gg/14985/bkscsabai-e-sport-egyeslet-vs-15-kings-champions-tour-europe-stage-2-challengers-1-ro256
374,14986,Vacuumers,OG,1.0,2.0,OG,Vacuumers,Round of 256,Open Qualifier,https://www.vlr.gg/14986/vacuumers-vs-og-champions-tour-europe-stage-2-challengers-1-ro256
374,14987,Snipe The Monkeys,Yendez,0.0,2.0,Yendez,Snipe The Monkeys,Round of 256,Open Qualifier,https://www.vlr.gg/14987/snipe-the-monkeys-vs-yendez-champions-tour-europe-stage-2-challengers-1-ro256
374,14988,chord,Team Prominence,1.0,2.0,Team Prominence,chord,Round of 256,Open Qualifier,https://www.vlr.gg/14988/chord-vs-team-prominence-champions-tour-europe-stage-2-challengers-1-ro256
374,14989,RevengeGG,Gaming Barracks,2.0,0.0,RevengeGG,Gaming Barracks,Round of 256,Open Qualifier,https://www.vlr.gg/14989/revengegg-vs-gaming-barracks-champions-tour-europe-stage-2-challengers-1-ro256
374,14990,Phlox Gaming,HOMELESS,0.0,2.0,HOMELESS,Phlox Gaming,Round of 256,Open Qualifier,https://www.vlr.gg/14990/phlox-gaming-vs-homeless-champions-tour-europe-stage-2-challengers-1-ro256
374,14991,csdeadgame,Team Air,0.0,0.0,csdeadgame,Team Air,Round of 256,Open Qualifier,https://www.vlr.gg/14991/csdeadgame-vs-team-underage-champions-tour-europe-stage-2-challengers-1-ro256
374,14992,noFEAR,raute 1,0.0,2.0,raute 1,noFEAR,Round of 256,Open Qualifier,https://www.vlr.gg/14992/nofear-vs-raute-1-champions-tour-europe-stage-2-challengers-1-ro256
374,14993,GONEXTfast,Darren Till,0.0,2.0,Darren Till,GONEXTfast,Round of 256,Open Qualifier,https://www.vlr.gg/14993/gonextfast-vs-darren-till-champions-tour-europe-stage-2-challengers-1-ro256
374,14994,Pingu Gang,EGN Esports,2.0,1.0,Pingu Gang,EGN Esports,Round of 256,Open Qualifier,https://www.vlr.gg/14994/pingu-gang-vs-egn-esports-champions-tour-europe-stage-2-challengers-1-ro256
374,14995,Hogwarts,140 Dmg,2.0,0.0,Hogwarts,140 Dmg,Round of 256,Open Qualifier,https://www.vlr.gg/14995/hogwarts-vs-140-dmg-champions-tour-europe-stage-2-challengers-1-ro256
374,14996,UAB Kvadratine Galva,Opportunists,0.0,2.0,Opportunists,UAB Kvadratine Galva,Round of 256,Open Qualifier,https://www.vlr.gg/14996/uab-kvadratine-galva-vs-opportunists-champions-tour-europe-stage-2-challengers-1-ro256
374,14997,Chicago Parsnips,123TAP,0.0,2.0,123TAP,Chicago Parsnips,Round of 256,Open Qualifier,https://www.vlr.gg/14997/chicago-parsnips-vs-123tap-champions-tour-europe-stage-2-challengers-1-ro256
374,14998,Game Fist,Guild Esports,0.0,2.0,Guild Esports,Game Fist,Round of 256,Open Qualifier,https://www.vlr.gg/14998/game-fist-vs-guild-esports-champions-tour-europe-stage-2-challengers-1-ro256
374,14999,ATH esport,Movistar Riders,0.0,2.0,Movistar Riders,ATH esport,Round of 256,Open Qualifier,https://www.vlr.gg/14999/ath-esport-vs-movistar-riders-champions-tour-europe-stage-2-challengers-1-ro256
374,15000,Billies,BIG,0.0,2.0,BIG,Billies,Round of 256,Open Qualifier,https://www.vlr.gg/15000/billies-vs-big-champions-tour-europe-stage-2-challengers-1-ro256
374,15001,Hollands Trots,EWAVE Esports,0.0,2.0,EWAVE Esports,Hollands Trots,Round of 256,Open Qualifier,https://www.vlr.gg/15001/hollands-trots-vs-ewave-esports-champions-tour-europe-stage-2-challengers-1-ro256
374,15002,animel,6'4 fully tatted,2.0,0.0,animel,6'4 fully tatted,Round of 256,Open Qualifier,https://www.vlr.gg/15002/animel-vs-64-fully-tatted-champions-tour-europe-stage-2-challengers-1-ro256
374,15003,Beşiktaş Esports,eMonkeyz Club,0.0,0.0,eMonkeyz Club,Beşiktaş Esports,Round of 256,Open Qualifier,https://www.vlr.gg/15003/besiktas-esports-vs-emonkeyz-club-champions-tour-europe-stage-2-challengers-1-ro256
374,15004,Voltage,UCAM Esports Club,0.0,2.0,UCAM Esports Club,Voltage,Round of 256,Open Qualifier,https://www.vlr.gg/15004/voltage-vs-ucam-esports-club-champions-tour-europe-stage-2-challengers-1-ro256
374,15005,couchless,Twister Reloaded,2.0,0.0,couchless,Twister Reloaded,Round of 256,Open Qualifier,https://www.vlr.gg/15005/couchless-vs-twister-reloaded-champions-tour-europe-stage-2-challengers-1-ro256
374,15006,IGP Alpha,Esport Szombathely,0.0,0.0,Esport Szombathely,IGP Alpha,Round of 256,Open Qualifier,https://www.vlr.gg/15006/igp-alpha-vs-esport-szombathely-champions-tour-europe-stage-2-challengers-1-ro256
374,15007,Brakmar,Progress,1.0,2.0,Progress,Brakmar,Round of 256,Open Qualifier,https://www.vlr.gg/15007/brakmar-vs-progress-champions-tour-europe-stage-2-challengers-1-ro256
374,15008,Team Liquid,Taunt,2.0,0.0,Team Liquid,Taunt,Round of 256,Open Qualifier,https://www.vlr.gg/15008/team-liquid-vs-taunt-champions-tour-europe-stage-2-challengers-1-ro256
374,15009,Exception eSports,fortytwo,2.0,0.0,Exception eSports,fortytwo,Round of 256,Open Qualifier,https://www.vlr.gg/15009/exception-esports-vs-fortytwo-champions-tour-europe-stage-2-challengers-1-ro256
374,15010,Honvéd Esport,Lucent Esports,0.0,2.0,Lucent Esports,Honvéd Esport,Round of 256,Open Qualifier,https://www.vlr.gg/15010/lenovo-legion-honv-d-vs-lucent-esports-champions-tour-europe-stage-2-challengers-1-ro256
374,15011,SLAMMING GEARS,SAW,1.0,2.0,SAW,SLAMMING GEARS,Round of 256,Open Qualifier,https://www.vlr.gg/15011/slamming-gears-vs-saw-champions-tour-europe-stage-2-challengers-1-ro256
374,15012,Team Questionmark,GrandSpirit,2.0,0.0,Team Questionmark,GrandSpirit,Round of 256,Open Qualifier,https://www.vlr.gg/15012/team-questionmark-vs-grandspirit-champions-tour-europe-stage-2-challengers-1-ro256
374,15013,Hyperion,Valorant Team,0.0,0.0,Valorant Team,Hyperion,Round of 256,Open Qualifier,https://www.vlr.gg/15013/hyperion-vs-valorant-team-champions-tour-europe-stage-2-challengers-1-ro256
374,15014,dior,L'institut,1.0,2.0,L'institut,dior,Round of 256,Open Qualifier,https://www.vlr.gg/15014/dior-vs-linstitut-champions-tour-europe-stage-2-challengers-1-ro256
374,15015,boosted,Paint 3D,0.0,0.0,Paint 3D,boosted,Round of 256,Open Qualifier,https://www.vlr.gg/15015/boosted-vs-paint-3d-champions-tour-europe-stage-2-challengers-1-ro256
374,15016,Nexus Gaming,Dreamwalker,1.0,2.0,Dreamwalker,Nexus Gaming,Round of 256,Open Qualifier,https://www.vlr.gg/15016/nexus-gaming-vs-dreamwalker-champions-tour-europe-stage-2-challengers-1-ro256
374,15017,DiaXmix,iPon Esport,0.0,2.0,iPon Esport,DiaXmix,Round of 256,Open Qualifier,https://www.vlr.gg/15017/diaxmix-vs-ipon-team-horizon-reapers-champions-tour-europe-stage-2-challengers-1-ro256
374,15018,Elo and Muscle,HSDIRR,0.0,2.0,HSDIRR,Elo and Muscle,Round of 256,Open Qualifier,https://www.vlr.gg/15018/elo-and-muscle-vs-hsdirr-champions-tour-europe-stage-2-challengers-1-ro256
374,15019,Macko Esports,Pit Stop,0.0,2.0,Pit Stop,Macko Esports,Round of 256,Open Qualifier,https://www.vlr.gg/15019/mackoesports-vs-pit-stop-champions-tour-europe-stage-2-challengers-1-ro256
374,15020,Inferus Esports,volvo peek,0.0,2.0,volvo peek,Inferus Esports,Round of 256,Open Qualifier,https://www.vlr.gg/15020/inferus-esports-vs-volvo-peek-champions-tour-europe-stage-2-challengers-1-ro256
374,15021,IVY,Team MCE,2.0,1.0,IVY,Team MCE,Round of 256,Open Qualifier,https://www.vlr.gg/15021/ivy-vs-team-mce-champions-tour-europe-stage-2-challengers-1-ro256
374,15022,23cmtruedmg,McDDonalds Esports,0.0,0.0,McDDonalds Esports,23cmtruedmg,Round of 256,Open Qualifier,https://www.vlr.gg/15022/23cmtruedmg-vs-mcddonalds-esports-champions-tour-europe-stage-2-challengers-1-ro256
374,15023,dfiance,FunPlus Phoenix,0.0,2.0,FunPlus Phoenix,dfiance,Round of 256,Open Qualifier,https://www.vlr.gg/15023/dfiance-vs-funplus-phoenix-champions-tour-europe-stage-2-challengers-1-ro256
374,15024,Wolfix Gaming,Kawaz Clan,0.0,0.0,Wolfix Gaming,Kawaz Clan,Round of 256,Open Qualifier,https://www.vlr.gg/15024/wolfix-gaming-vs-kawaz-clan-champions-tour-europe-stage-2-challengers-1-ro256
374,15025,BloodyDevils,Rogue,2.0,0.0,BloodyDevils,Rogue,Round of 256,Open Qualifier,https://www.vlr.gg/15025/bloodydevils-vs-rogue-champions-tour-europe-stage-2-challengers-1-ro256
374,15026,Capri Sun,Kuma Louis,2.0,0.0,Capri Sun,Kuma Louis,Round of 256,Open Qualifier,https://www.vlr.gg/15026/capri-sun-vs-kuma-louis-champions-tour-europe-stage-2-challengers-1-ro256
374,15027,Bref,Team Sampi,0.0,2.0,Team Sampi,Bref,Round of 256,Open Qualifier,https://www.vlr.gg/15027/bref-vs-team-sampi-champions-tour-europe-stage-2-challengers-1-ro256
374,15028,Humanity Project,Rulers Esports,0.0,2.0,Rulers Esports,Humanity Project,Round of 256,Open Qualifier,https://www.vlr.gg/15028/humanity-project-vs-rulers-esports-champions-tour-europe-stage-2-challengers-1-ro256
374,15029,Take A Nap,Orgless420,0.0,0.0,Take A Nap,Orgless420,Round of 256,Open Qualifier,https://www.vlr.gg/15029/take-a-nap-vs-orgless420-champions-tour-europe-stage-2-challengers-1-ro256
374,15031,MOUSE5,Acid Gaming - Never Refraq,2.0,0.0,MOUSE5,Acid Gaming - Never Refraq,Round of 256,Open Qualifier,https://www.vlr.gg/15031/mouse5-vs-acid-gaming-champions-tour-europe-stage-2-challengers-1-ro256
374,15033,Team Adios,Unsigned Losers,2.0,0.0,Team Adios,Unsigned Losers,Round of 256,Open Qualifier,https://www.vlr.gg/15033/team-adios-vs-unsigned-losers-champions-tour-europe-stage-2-challengers-1-ro256
374,15034,Projectil,LDN UTD,0.0,2.0,LDN UTD,Projectil,Round of 256,Open Qualifier,https://www.vlr.gg/15034/projectil-vs-ldn-utd-champions-tour-europe-stage-2-challengers-1-ro256
374,15035,young talents,Shield Esport,0.0,0.0,young talents,Shield Esport,Round of 256,Open Qualifier,https://www.vlr.gg/15035/young-talents-vs-shield-esport-champions-tour-europe-stage-2-challengers-1-ro256
374,15036,TEMPO,Godalions,0.0,0.0,TEMPO,Godalions,Round of 256,Open Qualifier,https://www.vlr.gg/15036/tempo-vs-godalions-champions-tour-europe-stage-2-challengers-1-ro256
374,15037,ehehxd,headzots,2.0,1.0,ehehxd,headzots,Round of 256,Open Qualifier,https://www.vlr.gg/15037/ehehxd-vs-headzots-champions-tour-europe-stage-2-challengers-1-ro256
374,15038,Dawn of Stars,TBD,0.0,,Dawn of Stars,TBD,Round of 256,Open Qualifier,https://www.vlr.gg/15038/dawn-of-stars-vs-tbd-champions-tour-europe-stage-2-challengers-1-ro256
374,15039,Wave Esports,toxicjulien,2.0,0.0,Wave Esports,toxicjulien,Round of 256,Open Qualifier,https://www.vlr.gg/15039/wave-esports-vs-toxicjulien-champions-tour-europe-stage-2-challengers-1-ro256
374,15040,Rhyno Esports,Miracles,0.0,2.0,Miracles,Rhyno Esports,Round of 256,Open Qualifier,https://www.vlr.gg/15040/rhyno-esports-vs-miracles-champions-tour-europe-stage-2-challengers-1-ro256
374,15041,nevermindgg,YAZDA,0.0,2.0,YAZDA,nevermindgg,Round of 256,Open Qualifier,https://www.vlr.gg/15041/nevermindgg-vs-yazda-champions-tour-europe-stage-2-challengers-1-ro256
374,15042,Prestige Esports,Illuminar Gaming,0.0,2.0,Illuminar Gaming,Prestige Esports,Round of 256,Open Qualifier,https://www.vlr.gg/15042/prestige-gaming-vs-illuminar-gaming-champions-tour-europe-stage-2-challengers-1-ro256
374,15043,playmakers,Invicta Gaming,2.0,0.0,playmakers,Invicta Gaming,Round of 256,Open Qualifier,https://www.vlr.gg/15043/playmakers-vs-xpg-invicta-champions-tour-europe-stage-2-challengers-1-ro256
374,15044,NonsenseGaming,INCENTIVE,0.0,0.0,INCENTIVE,NonsenseGaming,Round of 256,Open Qualifier,https://www.vlr.gg/15044/nonsensegaming-vs-incentive-champions-tour-europe-stage-2-challengers-1-ro256
374,15045,eSuba,MANGO,2.0,0.0,eSuba,MANGO,Round of 256,Open Qualifier,https://www.vlr.gg/15045/esuba-vs-dream-team-champions-tour-europe-stage-2-challengers-1-ro256
374,15046,Dark Tigers,ReviveMeJett,2.0,1.0,Dark Tigers,ReviveMeJett,Round of 256,Open Qualifier,https://www.vlr.gg/15046/dark-tigers-vs-revivemejett-champions-tour-europe-stage-2-challengers-1-ro256
374,15047,Tarren Mill,PATATERA SQUAD,2.0,0.0,Tarren Mill,PATATERA SQUAD,Round of 256,Open Qualifier,https://www.vlr.gg/15047/tarren-mill-vs-patatera-squad-champions-tour-europe-stage-2-challengers-1-ro256
374,15048,Sprayz Gaming,Austrian Force,1.0,2.0,Austrian Force,Sprayz Gaming,Round of 256,Open Qualifier,https://www.vlr.gg/15048/sprayz-gaming-vs-austrian-force-champions-tour-europe-stage-2-challengers-1-ro256
374,15049,Team Gravity,Unfamous,2.0,0.0,Team Gravity,Unfamous,Round of 256,Open Qualifier,https://www.vlr.gg/15049/team-gravity-vs-unfamous-champions-tour-europe-stage-2-challengers-1-ro256
374,15050,lancaster bombers,Winfinity,0.0,2.0,Winfinity,lancaster bombers,Round of 256,Open Qualifier,https://www.vlr.gg/15050/lancaster-bombers-vs-winfinity-champions-tour-europe-stage-2-challengers-1-ro256
374,15051,Alliance,TauCeti,2.0,0.0,Alliance,TauCeti,Round of 256,Open Qualifier,https://www.vlr.gg/15051/alliance-vs-tauceti-champions-tour-europe-stage-2-challengers-1-ro256
374,15052,UBITEAM,Cream Real Betis,0.0,2.0,Cream Real Betis,UBITEAM,Round of 256,Open Qualifier,https://www.vlr.gg/15052/ubiteam-vs-cream-real-betis-champions-tour-europe-stage-2-challengers-1-ro256
374,15053,ELO DELIVERY,HONK,0.0,2.0,HONK,ELO DELIVERY,Round of 256,Open Qualifier,https://www.vlr.gg/15053/elo-delivery-vs-honk-champions-tour-europe-stage-2-challengers-1-ro256
374,15054,Fierce,Gamebreakers,2.0,0.0,Fierce,Gamebreakers,Round of 256,Open Qualifier,https://www.vlr.gg/15054/fierce-vs-gamebreakers-champions-tour-europe-stage-2-challengers-1-ro256
374,15055,DURRNATION,NEBULAA,0.0,2.0,NEBULAA,DURRNATION,Round of 256,Open Qualifier,https://www.vlr.gg/15055/durrnation-vs-nebulaa-champions-tour-europe-stage-2-challengers-1-ro256
374,15056,John Howard,NOX Esports,2.0,0.0,John Howard,NOX Esports,Round of 256,Open Qualifier,https://www.vlr.gg/15056/john-howard-vs-nox-esports-champions-tour-europe-stage-2-challengers-1-ro256
374,15057,One Good Player,Team Queso,0.0,2.0,Team Queso,One Good Player,Round of 256,Open Qualifier,https://www.vlr.gg/15057/one-good-player-vs-team-queso-champions-tour-europe-stage-2-challengers-1-ro256
374,15058,Out of sight,FNATIC,0.0,2.0,FNATIC,Out of sight,Round of 256,Open Qualifier,https://www.vlr.gg/15058/out-of-sight-vs-fnatic-champions-tour-europe-stage-2-challengers-1-ro256
374,15059,ATRAVS,Lancraft,2.0,0.0,ATRAVS,Lancraft,Round of 256,Open Qualifier,https://www.vlr.gg/15059/atravs-vs-lancraft-champions-tour-europe-stage-2-challengers-1-ro256
374,15060,Canity eSport,Guardian espor,0.0,0.0,Canity eSport,Guardian espor,Round of 256,Open Qualifier,https://www.vlr.gg/15060/canity-esport-vs-guardian-espor-champions-tour-europe-stage-2-challengers-1-ro256
374,15061,WhynotVLR,tzatzikiklubben,2.0,1.0,WhynotVLR,tzatzikiklubben,Round of 256,Open Qualifier,https://www.vlr.gg/15061/whynotvlr-vs-tzatzikiklubben-champions-tour-europe-stage-2-challengers-1-ro256
374,15062,DoubleCross eSports,FlyMatez,0.0,0.0,FlyMatez,DoubleCross eSports,Round of 256,Open Qualifier,https://www.vlr.gg/15062/doublecross-esports-vs-flymate-champions-tour-europe-stage-2-challengers-1-ro256
374,15063,VoltsClub,Finest,0.0,2.0,Finest,VoltsClub,Round of 256,Open Qualifier,https://www.vlr.gg/15063/voltsclub-vs-team-finest-champions-tour-europe-stage-2-challengers-1-ro256
374,15064,Beasts,aljeks disciples,0.0,0.0,aljeks disciples,Beasts,Round of 256,Open Qualifier,https://www.vlr.gg/15064/beasts-vs-aljeks-disciples-champions-tour-europe-stage-2-challengers-1-ro256
374,15065,CvmBackseat_trucatruca,Rix.GG Thunder,0.0,0.0,Rix.GG Thunder,CvmBackseat_trucatruca,Round of 256,Open Qualifier,https://www.vlr.gg/15065/cvmbackseat-trucatruca-vs-rix-gg-champions-tour-europe-stage-2-challengers-1-ro256
374,15066,Oserv Esport,Team Endavant,2.0,0.0,Oserv Esport,Team Endavant,Round of 256,Open Qualifier,https://www.vlr.gg/15066/oserv-esport-vs-endevant-champions-tour-europe-stage-2-challengers-1-ro256
374,15067,Team Wukaï,Full Flashed,0.0,2.0,Full Flashed,Team Wukaï,Round of 256,Open Qualifier,https://www.vlr.gg/15067/team-wuka-vs-full-flashed-champions-tour-europe-stage-2-challengers-1-ro256
374,15068,No Witness,EXCEL,1.0,2.0,EXCEL,No Witness,Round of 256,Open Qualifier,https://www.vlr.gg/15068/no-witness-vs-excel-champions-tour-europe-stage-2-challengers-1-ro256
374,15069,The 300 Spartans,doneVAL,2.0,0.0,The 300 Spartans,doneVAL,Round of 256,Open Qualifier,https://www.vlr.gg/15069/the-300-spartans-vs-doneval-champions-tour-europe-stage-2-challengers-1-ro256
374,15070,Team 7AM,Contactless,2.0,0.0,Team 7AM,Contactless,Round of 256,Open Qualifier,https://www.vlr.gg/15070/team-7am-vs-contactless-champions-tour-europe-stage-2-challengers-1-ro256
374,15071,Fojosok,Team Heretics,0.0,2.0,Team Heretics,Fojosok,Round of 256,Open Qualifier,https://www.vlr.gg/15071/fojosok-vs-team-heretics-champions-tour-europe-stage-2-challengers-1-ro256
374,15072,Illés Akadémia Spirit,DeftFox,0.0,2.0,DeftFox,Illés Akadémia Spirit,Round of 256,Open Qualifier,https://www.vlr.gg/15072/ill-s-akad-mia-spirit-vs-deftfox-champions-tour-europe-stage-2-challengers-1-ro256
374,15073,Entropiq,Moose Knucklers,2.0,0.0,Entropiq,Moose Knucklers,Round of 256,Open Qualifier,https://www.vlr.gg/15073/entropiq-vs-moose-knucklers-champions-tour-europe-stage-2-challengers-1-ro256
374,15074,Esport Empire,ownage,0.0,2.0,ownage,Esport Empire,Round of 256,Open Qualifier,https://www.vlr.gg/15074/handless-vs-ownage-champions-tour-europe-stage-2-challengers-1-ro256
374,15076,TGV,LastWind,1.0,2.0,LastWind,TGV,Round of 256,Open Qualifier,https://www.vlr.gg/15076/tgv-vs-lastwind-champions-tour-europe-stage-2-challengers-1-ro256
